Date,Open,High,Low,Close,Adj Close,Volume,Daily Return,MA5,MA10,MA20,STD5,STD10,STD20
2018-08-07,117.73999786376953,118.29000091552734,117.33000183105469,117.55000305175781,110.24514770507812,10562100,0.0036713401464660844,109.46110076904297,108.91433258056641,106.08059539794922,0.7316100271787392,0.9083551511072349,3.4705506084133377
2018-08-08,117.33000183105469,118.2699966430664,117.27999877929688,117.79000091552734,110.47025299072266,8997100,0.002041861164236547,109.86063232421876,109.15911407470703,106.61517486572265,0.5882453963709847,0.9690897443831438,3.266165905142836
2018-08-09,117.51000213623047,117.72000122070312,116.69999694824219,116.87999725341797,109.61677551269531,9694200,-0.007725857911260681,109.99755859375,109.3494972229004,107.08551063537598,0.3491999612533952,0.8305154462858033,2.958028784310723
2018-08-10,115.5,115.94999694824219,114.68000030517578,115.7300033569336,108.53825378417969,12630600,-0.009839020747246074,109.74246215820312,109.32136154174805,107.52489700317383,0.7513606427464888,0.8548699103320161,2.413732785329121
2018-08-13,115.55999755859375,115.87999725341797,113.81999969482422,113.88999938964844,106.81259155273438,10336300,-0.01589911548491152,109.13660430908203,109.05500946044921,107.68011207580567,1.4997591718296184,1.1613099787382068,2.2496206656509883
2018-08-14,114.2699966430664,115.04000091552734,113.6500015258789,114.6500015258789,107.52537536621094,10597600,0.006673218982095941,108.5926498413086,109.02687530517578,107.87471771240234,1.4903748039028146,1.1977478257409615,2.0396670989746064
2018-08-15,113.81999969482422,114.33000183105469,112.97000122070312,113.69999694824219,106.6343994140625,10152100,-0.008286192437031215,107.82547912597656,108.84305572509766,107.97647552490234,1.250146475541715,1.4138291888588599,1.9145860970101851
2018-08-16,114.3499984741211,115.30999755859375,114.30000305175781,114.7699966430664,107.63790130615234,10118600,0.009410677019835223,107.42970428466796,108.71363143920898,108.20531196594239,0.7574164821271324,1.4631461817686673,1.531326647584701
2018-08-17,114.63999938964844,115.06999969482422,114.30000305175781,114.7699966430664,107.63790130615234,8505100,0.0,107.2496337890625,108.49604797363281,108.3689682006836,0.48658401112771044,1.4430180739757708,1.2479634043610717
2018-08-20,114.58999633789062,115.05000305175781,114.11000061035156,114.62000274658203,107.49723052978516,8618700,-0.001306888880777013,107.38656158447266,108.26158294677734,108.42852210998535,0.4253257937872318,1.3895379832591395,1.170349126022465
2018-08-21,115.37000274658203,116.38999938964844,114.87999725341797,115.31999969482422,108.15373229980469,10976700,0.006107150545033191,107.51223297119141,108.05244140625,108.4833869934082,0.5508909321967738,1.2026379816524202,1.1275802396686774
2018-08-22,115.30999755859375,115.41000366210938,114.77999877929688,114.97000122070312,107.82548522949219,8314700,-0.003035004556316112,107.75045013427734,107.78796463012695,108.47353935241699,0.25383134955715175,0.8513557574240127,1.1326663470761273
2018-08-23,114.95999908447266,115.1500015258789,114.43000030517578,114.7300033569336,107.60038757324219,9265400,-0.002087610881332136,107.74294738769531,107.58632583618164,108.46791152954101,0.2585012057770547,0.5585013187215216,1.136916035424978
2018-08-24,114.9800033569336,115.22000122070312,114.44999694824219,114.68000030517578,107.55349731445312,8845700,-0.000435781504570687,107.72606658935547,107.48785018920898,108.40460586547852,0.2695938323634922,0.4478652910462435,1.1514588536673611
2018-08-27,115.22000122070312,117.27999877929688,115.16999816894531,116.70999908447266,109.45734405517578,13768000,0.017701393150948874,108.11808929443359,107.75232543945313,108.40366744995117,0.7853773062687132,0.7093588773866777,1.1505469236204626
2018-08-28,117.0,117.02999877929688,115.97000122070312,116.13999938964844,108.92276763916016,8302600,-0.004883878926809637,108.27189636230469,107.89206466674804,108.45946998596192,0.865335743629631,0.7924552733965525,1.1471301228228044
2018-08-29,116.3499984741211,116.37000274658203,115.36000061035156,115.76000213623047,108.56639099121094,7221700,-0.003271828798271259,108.42007751464844,108.08526382446288,108.46415977478027,0.832598299634694,0.6791827770391617,1.1473783114563672
2018-08-30,115.58999633789062,116.04000091552734,114.9800033569336,115.19000244140625,108.03180694580078,8991800,-0.004924028887111409,108.50636138916016,108.12465438842773,108.41914291381836,0.744062768488873,0.6615479701622441,1.1457117306720692
2018-08-31,114.83000183105469,114.83999633789062,113.81999969482422,114.58000183105469,107.459716796875,13065700,-0.005295571416414346,108.48760528564453,108.1068359375,108.3014419555664,0.7746408223174026,0.6783026133136221,1.1154180339510116
2018-09-04,114.33999633789062,115.23999786376953,113.62999725341797,115.1500015258789,107.99429321289062,10174200,0.00497466801467672,108.1949951171875,108.15654220581055,108.20906257629395,0.5646090640816673,0.646115735909294,1.0560527286054775
2018-09-05,115.0,115.69999694824219,114.25,114.58999633789062,107.4690933227539,11462400,-0.004863218921220103,107.90426025390624,108.08807830810547,108.07025985717773,0.46091765771127935,0.681737560784605,0.951627080159188
2018-09-06,114.5,114.69999694824219,113.5,114.0999984741211,107.00955200195312,9877600,-0.004276032360491566,107.59289245605468,108.00648498535156,107.89722480773926,0.42635565080539767,0.7608901279282303,0.7938115725158773
2018-09-07,114.5,114.7699966430664,113.62999725341797,114.31999969482422,107.21587371826172,10955600,0.0019280682186655351,107.42970581054688,107.96803359985351,107.77717971801758,0.36860017528216454,0.7927413798590913,0.6955409727018581
2018-09-10,114.8499984741211,114.97000122070312,113.66000366210938,113.70999908447266,106.6437759399414,8276900,-0.005335942883081368,107.26651763916016,107.87706146240234,107.68245582580566,0.5067291097516828,0.8916282719500781,0.7151623196056538
2018-09-11,113.54000091552734,114.58000183105469,113.18000030517578,114.43000030517578,107.31904602050781,9333800,0.006332015859478846,107.1314682006836,107.66323165893554,107.70777854919433,0.31976857007959225,0.70803837701465,0.6913093507752056
2018-09-12,114.25,114.87999725341797,112.8499984741211,113.08000183105469,106.05294036865234,10800800,-0.011797585785597864,106.84823760986328,107.37624893188476,107.6341567993164,0.5140869277597364,0.7222558324641747,0.7839535093771636
2018-09-13,113.37000274658203,114.12999725341797,112.66999816894531,113.5199966430664,106.46558380126953,12470800,0.003890919301084761,106.73944396972657,107.16616821289062,107.62571601867675,0.5287633687763189,0.6382628474197429,0.7960991104414941
2018-09-14,113.80999755859375,114.48999786376953,113.2300033569336,113.5,106.44683074951172,10337900,-0.00017614191448778183,106.58563537597657,107.00767059326172,107.56616249084473,0.46333426768293356,0.5947283392527654,0.8385573960316287
2018-09-17,113.79000091552734,114.43000030517578,113.30000305175781,113.83999633789062,106.76569366455078,9561300,0.002995513467088484,106.61001892089844,106.93826828002929,107.52255210876464,0.4703143763028283,0.5763251812224993,0.8571052320729827
2018-09-18,114.33000183105469,114.66000366210938,113.55999755859375,114.30000305175781,107.19711303710938,7944200,0.004040805222640831,106.58563232421875,106.85855026245117,107.50754623413086,0.4253730695076361,0.4567540982942819,0.8601934935208979
2018-09-19,114.44000244140625,118.05999755859375,114.44000244140625,117.62000274658203,110.31080627441406,16052800,0.02904642810881297,107.4372055053711,107.1427215576172,107.61539993286132,1.6348581603956316,1.1839385424395104,1.0579718953335835
2018-09-20,118.5,119.23999786376953,118.08000183105469,118.62999725341797,111.25804138183594,15590000,0.008586965678280878,108.39569702148438,107.56757049560547,107.78702774047852,2.222175338780851,1.7552635501516296,1.3357900264790474
2018-09-21,119.12999725341797,119.2300033569336,117.73999786376953,117.8499984741211,110.52650451660156,24788200,-0.006575137007164722,109.21163177490234,107.89863357543945,107.93333358764649,2.071579480202383,1.9794534448663772,1.4679766837843964
2018-09-24,117.76000213623047,118.45999908447266,116.43000030517578,116.72000122070312,109.46672058105469,12492500,-0.009588504948943588,109.75183715820313,108.18092803955078,108.02899475097657,1.5643779873963393,1.98190287324168,1.5038220473580848
2018-09-25,117.04000091552734,117.97000122070312,116.31999969482422,116.38999938964844,109.15723419189453,9308300,-0.0028272189713676177,110.14386138916015,108.36474685668945,108.0139892578125,0.843747046536838,1.97832393998569,1.490255602537955
2018-09-26,116.75,116.87000274658203,114.66000366210938,115.0199966430664,107.87236785888672,14023600,-0.0117707849829638,109.65617370605469,108.54668960571288,107.96146926879882,1.3029056178649385,1.8193663947102594,1.4749734153951861
2018-09-27,115.41999816894531,115.76000213623047,114.16000366210938,114.5199966430664,107.40343475341797,13283000,-0.004347110523078346,108.8852523803711,108.64047470092774,107.90332145690918,1.2577267670584402,1.7217213786392982,1.472792439299316
2018-09-28,113.6500015258789,114.23999786376953,112.5199966430664,112.83999633789062,105.82783508300781,15815100,-0.014669918834788631,107.94551849365234,108.57857513427734,107.79312286376953,1.46339498671739,1.8177969823744253,1.5434325106668207
2018-10-01,113.37000274658203,114.61000061035156,113.04000091552734,113.5,106.44683074951172,10146300,0.005849081822550728,107.34154052734375,108.54668884277343,107.74247856140137,1.291719957400497,1.8555352736252935,1.5713142392161614
2018-10-02,113.36000061035156,114.12000274658203,112.80999755859375,113.97000122070312,106.88761901855469,13753100,0.004140924308777327,106.88761749267579,108.51573944091797,107.68714485168456,0.7989418688220483,1.8829256059139157,1.5814330303403301
2018-10-03,114.94000244140625,115.66000366210938,114.4800033569336,115.04000091552734,107.8911361694336,17142000,0.009388525631810696,106.89137115478516,108.27377243041992,107.70824699401855,0.8047481655742509,1.779234026983849,1.5811860661475305
2018-10-04,114.55000305175781,116.80999755859375,114.20999908447266,115.2699966430664,108.86388397216797,16357400,0.009016012225571135,107.18346099853515,108.03435668945312,107.8009635925293,1.2033800045669023,1.4666755678550538,1.5923870350802904
2018-10-05,115.83000183105469,116.0999984741211,114.0199966430664,114.62000274658203,108.25000762939453,13777600,-0.005638934790626937,107.6678955078125,107.80670700073242,107.85267028808593,0.9898118338376356,1.1868583983627305,1.5891750865598941
2018-10-08,114.25,115.77999877929688,113.3499984741211,115.31999969482422,108.9111099243164,14370900,0.006107180123120504,108.16075134277344,107.75114593505859,107.96603698730469,0.8305056346563642,1.1110998620213992,1.5792386641377365
2018-10-09,114.66999816894531,115.02999877929688,113.66999816894531,114.5199966430664,108.15556335449219,14069500,-0.006937277292915822,108.41434020996094,107.65097885131836,108.0078628540039,0.45182487459980303,1.0108863518349196,1.572263458538996
2018-10-10,114.69999694824219,114.94999694824219,111.47000122070312,111.47000122070312,105.27507019042969,23086400,-0.02663287097512823,107.89112701416016,107.39124908447266,107.96896934509277,1.5024227447219851,1.2524799533233486,1.631667132522448
2018-10-11,110.97000122070312,111.47000122070312,107.37999725341797,108.12999725341797,102.12068939208984,33705600,-0.02996322674146834,106.54248809814453,106.86297454833985,107.7517246246338,2.8410674066855863,2.0845000846584982,2.0721552464155124
2018-10-12,110.37000274658203,110.83000183105469,105.5999984741211,106.94999694824219,101.00626373291016,32075700,-0.010912829376825695,105.09373931884765,106.38081741333008,107.47969627380371,3.518751489604229,2.7890870322452384,2.5536478148454522
2018-10-15,107.19999694824219,108.8499984741211,106.31999969482422,106.33999633789062,100.43016052246094,18903200,-0.005703638459220728,103.39754943847656,105.779150390625,107.16291961669921,3.2526065117691365,3.363149745090723,3.00070545790352
2018-10-16,107.16000366210938,108.77999877929688,106.7300033569336,108.62000274658203,102.58345031738281,19302800,0.021440668656905082,102.28312683105469,105.3487335205078,106.93223648071289,1.8796388413678125,3.4789557071265502,3.1704765318860133
2018-10-17,108.37999725341797,110.80000305175781,108.2300033569336,109.83000183105469,103.7262191772461,18794500,0.011139894947261642,101.97335662841797,104.93224182128907,106.60300712585449,1.3022260995727837,3.388908108635515,3.1429325987277634
2018-10-18,109.0199966430664,109.83999633789062,107.80999755859375,108.08999633789062,102.08290100097656,17582500,-0.01584284271907621,101.9657989501953,104.25414352416992,106.14425010681153,1.3012665648745512,3.187214799810036,3.0969878106598707
2018-10-19,107.6500015258789,109.22000122070312,107.2699966430664,107.91000366210938,101.91292572021484,15234500,-0.001665071026538456,102.14713134765626,103.62043533325195,105.71357116699218,1.192776094331528,2.923535792436622,3.0541223380224376
2018-10-22,108.1500015258789,108.33999633789062,106.11000061035156,106.36000061035156,100.44905853271484,16199100,-0.014363901116123401,102.15091094970703,102.7742301940918,105.2626880645752,1.1859859071831276,2.399752662578245,3.135439641529591
2018-10-23,104.19999694824219,106.16000366210938,103.69999694824219,105.25,99.40074157714844,21407500,-0.010436304440075816,101.51436920166016,101.89874801635742,104.7748634338379,1.6565524875690667,1.718730280826825,3.254342223491442
2018-10-24,104.76000213623047,105.02999877929688,102.91000366210938,103.29000091552734,97.54966735839844,23168900,-0.018622338117199266,100.27905883789063,101.1262077331543,104.25872840881348,1.8823712767123155,1.7680205585363742,3.5430074960821654
2018-10-25,104.18000030517578,105.9000015258789,103.72000122070312,104.86000061035156,99.03242492675781,17464700,0.015200026904363506,99.66896362304688,100.8173812866211,103.84017791748047,1.6288381746470146,1.843133358299418,3.644942567199267
2018-10-26,104.0,104.55999755859375,102.7300033569336,103.41999816894531,97.67245483398438,19174900,-0.013732573889604804,98.82086944580078,100.48400039672852,103.43240890502929,1.2213535504342379,2.09012819449503,3.8606723965907124
2018-10-29,104.45999908447266,106.62999725341797,103.69999694824219,104.8499984741211,99.0229721069336,18445200,0.013827002456779924,98.53565216064453,100.34328155517578,103.06121597290038,0.8587664503176416,2.140908681239194,3.9121386376575606
2018-10-30,105.70999908447266,106.9800033569336,104.86000061035156,106.69999694824219,100.77015686035156,18019700,0.017644236647746725,98.80953521728516,100.16195220947266,102.75534286499024,1.3057077750837247,2.002400585950045,3.8356236720029435
2018-10-31,108.08000183105469,110.4800033569336,107.79000091552734,109.0199966430664,102.96122741699219,20860000,0.02174324844682962,99.8918472290039,100.08545303344727,102.50884742736817,2.0378773160666133,1.8607016117005393,3.6417100211068787
2018-11-01,109.62000274658203,110.22000122070312,108.31999969482422,108.9800033569336,102.92345428466797,13065000,-0.00036686754103310015,100.67005310058593,100.16950836181641,102.21182594299316,2.3471146422195623,1.9763516929134206,3.324549512779667
2018-11-02,109.9000015258789,110.80999755859375,107.48999786376953,108.37999725341797,102.35679626464844,19009200,-0.0055056257483572235,101.60692138671875,100.21389541625976,101.91716537475585,1.6960752327548423,2.024261629583171,3.0072267439605134
2018-11-05,108.61000061035156,109.29000091552734,108.41999816894531,109.08999633789062,103.02733612060547,10276400,0.006551004724916432,102.40779418945313,100.47172317504882,101.62297668457032,0.9540024483196893,2.2129445360959097,2.5382455618853825
2018-11-06,108.66999816894531,109.66999816894531,107.76000213623047,109.5999984741211,103.50898742675781,10825000,0.004674985535766174,102.95556030273437,100.88254776000977,101.3906478881836,0.40957741500303946,2.3679413429792904,2.080156049854524
2018-11-07,110.37000274658203,111.7300033569336,109.3499984741211,111.4800033569336,105.28450775146484,12679600,0.017153296238777038,103.4202163696289,101.65603179931641,101.39111976623535,1.119760290840964,2.4209892431359434,2.081084461758607
2018-11-08,111.01000213623047,112.93000030517578,111.0,112.37999725341797,106.1344985961914,11662500,0.008073275573772465,104.06242523193359,102.36623916625976,101.59181022644043,1.5869661904119052,2.6008568465622552,2.333386694684121
2018-11-09,112.2300033569336,112.36000061035156,110.83000183105469,111.29000091552734,105.10507202148438,10432200,-0.009699264502333715,104.61208038330078,103.10950088500977,101.79675064086913,1.298189603316653,2.1298231865094386,2.456027045826085
2018-11-12,111.41999816894531,111.94000244140625,108.5999984741211,108.94999694824219,102.8951187133789,13279700,-0.021026133806879788,104.58563690185547,103.4967155456543,101.91999855041504,1.339237814385318,1.5871781941345693,2.445665887943775
2018-11-13,109.0999984741211,111.12000274658203,109.0999984741211,109.58999633789062,103.4995346069336,13746100,0.005874096858164091,104.58374633789063,103.7696533203125,101.96580276489257,1.3411429757453375,1.2689955333858527,2.4672289640410243
2018-11-14,110.2300033569336,110.70999908447266,105.9800033569336,107.33000183105469,101.36515045166016,18361400,-0.02062216186168675,103.79987487792968,103.6100456237793,101.84774932861328,1.8702057718980374,1.4669121919510264,2.4348364414886
2018-11-15,108.23999786376953,110.08000183105469,106.80999755859375,110.06999969482422,103.95287322998047,19100000,0.02552872231521386,103.3635498046875,103.71298751831054,101.94124794006348,1.3794674025800697,1.4493920248076837,2.4798297051404945
2018-11-16,109.44999694824219,110.76000213623047,108.55000305175781,109.98999786376953,103.8773193359375,13798600,-0.0007268090981555897,103.11799926757813,103.86503982543945,102.0394676208496,1.0655169434826277,1.3688270064762094,2.5172685714078504
2018-11-19,109.95999908447266,111.19999694824219,109.52999877929688,110.83000183105469,104.6706314086914,13987000,0.007637009482198476,103.47310180664063,104.02936935424805,102.25054626464843,1.2521788196308998,1.3556619836185249,2.5536219693524114
2018-11-20,109.77999877929688,110.48999786376953,107.9800033569336,108.44999694824219,102.42289733886719,18936200,-0.021474352830144205,103.25777435302734,103.92076034545899,102.40165405273437,1.3362455196492706,1.4426969552542415,2.4639545124422897
2018-11-21,109.02999877929688,109.61000061035156,107.63999938964844,107.63999938964844,101.65792083740234,10619600,-0.00746880357166535,103.31632843017579,103.55810165405273,102.60706672668456,1.235169168050353,1.5157613755912536,2.1947046537841945
2018-11-23,106.73999786376953,107.38999938964844,106.05999755859375,106.6500015258789,100.72294616699219,6488400,-0.009197263358411645,102.67034301757812,103.0169464111328,102.69159278869628,1.6075235619735757,1.4586747559404039,2.0793065014438423
2018-11-26,107.72000122070312,109.9800033569336,107.44999694824219,109.26000213623047,103.18789672851562,13948300,0.024472582021545675,102.53245849609375,102.82522888183594,102.96736488342285,1.504371738758476,1.2671484929456833,1.7118835708017757
2018-11-27,108.76000213623047,110.02999877929688,108.62999725341797,109.72000122070312,103.62232208251953,9238200,0.004210041756610883,102.32279663085937,102.89794921875,103.19733238220215,1.167129604808688,1.2922236750219245,1.4417349816174914
2018-11-28,109.80000305175781,111.4000015258789,108.87000274658203,110.94000244140625,104.77452087402344,13977300,0.011119214164939883,102.79312133789062,103.02544784545898,103.39755058288574,1.608078902000631,1.4152202591256604,1.362814258385853
2018-11-29,110.2699966430664,110.80000305175781,109.63999938964844,110.05999755859375,103.94342803955078,11144300,-0.007932203626795142,103.2502227783203,103.28327560424805,103.44666061401367,1.5275378651280032,1.3100883814725715,1.3639601735154174
2018-11-30,109.8499984741211,111.31999969482422,109.58000183105469,111.19000244140625,105.01063537597656,18652700,0.010267193958811038,104.10776062011719,103.38905181884766,103.5510196685791,0.7695059146705615,1.409117487029617,1.4011614672981672
2018-12-03,112.37999725341797,112.88999938964844,111.73999786376953,112.23999786376953,106.00226593017578,16034500,0.009443144026781924,104.67063446044922,103.60154647827149,103.73329315185546,0.9390718024955853,1.6333146886975496,1.472909436129805
2018-12-04,111.5999984741211,111.5999984741211,106.7300033569336,107.2300033569336,101.27070617675781,23555900,-0.044636401985356344,104.20031127929687,103.26155395507813,103.64546165466308,1.7945721927417002,1.7366435256063004,1.5666164306645096
2018-12-06,105.01000213623047,105.36000061035156,102.87999725341797,105.19000244140625,99.34408569335938,27213900,-0.019024459847606034,103.11422424316406,102.95367279052735,103.43721656799316,2.749420050319974,2.130171645720411,1.8388689801770084
2018-12-07,105.16000366210938,106.9800033569336,102.91000366210938,103.29000091552734,97.54966735839844,19248600,-0.018062658913583274,101.8354721069336,102.54284744262695,103.05047454833985,3.617247631510943,2.721829615121215,2.206529861718372
2018-12-10,102.87000274658203,103.48999786376953,99.27999877929688,101.36000061035156,95.72693634033203,23636400,-0.018685158724013662,99.97873229980469,102.04324645996094,102.53009643554688,3.9475642990511046,3.4532400271545374,2.627925402824398
2018-12-11,103.12999725341797,103.66000366210938,100.20999908447266,100.37000274658203,94.79195404052734,16860700,-0.009767180853679447,97.736669921875,101.2036521911621,102.01444053649902,2.6371645930161915,4.1034623905932035,3.0706091875130523
2018-12-12,101.66000366210938,102.9000015258789,100.05999755859375,101.0199966430664,95.40582275390625,22621500,0.006475958002896132,96.56369323730469,100.38200225830079,101.6399757385254,1.8629689422737887,4.378728992877049,3.396886593966297
2018-12-13,101.55000305175781,101.97000122070312,100.66999816894531,101.12000274658203,95.50027465820312,17250900,0.0009900014650101596,95.79493103027343,99.45457763671875,101.24001274108886,1.0401818746500016,4.326857836332391,3.6293865966967376
2018-12-14,99.98999786376953,101.94000244140625,99.86000061035156,100.29000091552734,94.71639251708984,19879500,-0.008208166352597468,95.22827606201172,98.53187408447266,100.90757484436035,0.4490461577894271,4.246332933747687,3.9109034935010265
2018-12-17,99.7699966430664,100.55999755859375,98.44000244140625,99.01000213623047,93.50753784179688,25113500,-0.012762887639273801,94.78439636230469,97.38156433105469,100.38530807495117,0.7958803015490808,3.8343414902860973,4.171580606584189
2018-12-18,99.41999816894531,100.88999938964844,98.12000274658203,98.54000091552734,93.06364440917969,20837200,-0.004747140635530389,94.43873443603516,96.08770217895508,99.84462432861328,1.106483297083263,2.579980957755822,4.390213088606705
2018-12-19,98.41000366210938,100.58000183105469,96.5999984741211,97.29000091552734,91.88311767578125,28767900,-0.012685154776530427,93.73419342041015,95.14894332885743,99.20524864196777,1.415207418025304,2.157906245985491,4.577546267418325
2018-12-20,96.61000061035156,98.27999877929688,95.69000244140625,96.44999694824219,91.08979797363281,31825200,-0.008634009404728138,92.85209808349609,94.32351455688476,98.63859367370605,1.4137336707775114,1.942883003241703,4.85153250952813
2018-12-21,96.68000030517578,98.43000030517578,93.69000244140625,94.16999816894531,88.93650817871094,41313900,-0.023639198272732753,91.69612121582031,93.46219863891602,98.00252304077148,1.8144840548954677,2.2401952790097504,5.252229579492788
2018-12-24,92.88999938964844,94.22000122070312,92.13999938964844,92.13999938964844,87.01933288574219,17009300,-0.021556673769070556,90.39848022460937,92.59143829345703,97.31734237670898,2.4156348918563753,2.866773650287528,5.749016889438952
2018-12-26,92.69000244140625,95.95999908447266,91.11000061035156,95.95999908447266,90.62702178955078,22542900,0.0414584757682015,89.9111557006836,92.17494506835938,96.68929862976074,1.9431207425883228,2.8136081429770083,5.760029746386326
2018-12-27,94.81999969482422,97.1500015258789,93.55000305175781,97.04000091552734,91.64701080322266,20304700,0.011254800097485695,89.86393432617187,91.79906387329102,96.0905330657959,1.8852242900934861,2.5749820772045022,5.6221758254031196
2018-12-28,97.94999694824219,98.31999969482422,96.44000244140625,96.83000183105469,91.44868469238281,17963300,-0.0021640215987587252,89.93571166992187,91.39390487670899,95.42424125671387,1.9493085056946724,2.222537600038668,5.320390645503752
